6.535938232491433908e-02 9.635021385219733059e-02 5.732518256932387368e-01 5.406664416628533809e-01 3.664314340726846364e-01 2.764906594015671404e-01 5.220322864991929768e-01 6.727568972719324414e-01 3.497782694950569704e-01 6.428478034842515232e-01 2.566255354365455377e-01 2.861306863281735113e-01 2.828084949142274374e-01 8.186837806847407917e-01 4.449482676734592967e-01 2.394862502125747472e-01 3.112029748733424750e-01 7.456872105627256886e-01 8.776293535957956360e-01 6.498554169899772859e-01 9.347567112134514966e-01 7.486357710312425695e-01 7.276548022981337294e-01 2.342858503832625505e-01 5.581098396860439959e-01 7.775650804924818527e-01 1.150472482585633838e-01 7.503890721295398691e-01 7.004368819668640445e-01 7.293965618674417284e-01 3.414142511184150575e-01 7.632042258925719747e-02 6.384017559966665978e-01 3.368487675479615584e-01 2.984388566965268108e-02 3.676473579291638094e-01 5.263930095700912748e-01 3.799557917505078652e-01 6.178935606623313648e-01 6.791779562385884539e-01 8.931099484293346658e-01 2.315215216042142421e-01 8.049953670800984451e-01 7.037682377777649823e-01 1.858866536254294433e-01 8.535446475478909445e-01 1.082251353757816004e-01 2.728359302785297036e-01 7.476887501192148733e-01 2.211361965810137997e-01 8.472266105517911594e-01 7.381555109965776129e-01 4.009511977034330155e-01 8.853815362042752879e-01 2.398700262567964314e-01 1.897776075032361343e-01 4.937500601367881270e-01 2.752718432023950612e-01 9.194139784456621944e-01 2.664580937810204775e-01 3.641638139407865626e-02 3.382713465420671417e-01 8.643754204001274921e-01 3.284606349334207032e-01 6.542246987642852396e-01 2.330003082532505765e-02 9.947322443796691172e-02 9.813650048385778035e-01 8.222752578447964922e-01 2.322927637510719956e-01 9.293888081960622882e-01 5.170548418669432822e-01 9.753360240940461834e-01 9.986300677199216880e-01 1.696744249083190770e-01 3.238545542327389004e-01 1.405767888434971136e-01 1.858673245566734300e-01 8.697816755571396996e-01 8.994035318863514705e-01 6.416475138586961169e-01 2.644924479604331413e-01 8.831960492430001031e-01 7.844485802924680007e-01 5.153551800594019516e-01 7.838794822120666028e-01 8.134220147498678610e-01 6.898219313380645756e-01 8.001205089753765654e-01 8.173546937877979035e-01 2.069668167469952413e-01 2.026408124306938729e-01 1.174095759136506434e-01 8.887804273737501815e-01 7.054632249833898694e-01 3.963312951994359956e-01 5.868955278893215333e-01 8.291303684156443587e-01 1.918809689092526582e-03 5.323613377054089435e-01
7.530927864599737953e-01 7.026159526076000139e-01 4.990065039480231501e-01 7.939267815342011536e-01 1.893350620794550521e-01 1.305016976918772498e-01 1.079034971285194322e-01 8.239208436438619776e-01 5.505700362132964765e-01 6.399772351073922394e-01 2.433896810186004789e-01 5.007309859875536118e-01 5.199930934219187950e-01 1.131130677121838790e-01 9.151071090161612132e-01 1.412574042338599067e-01 9.246878515212784144e-01 4.538857772641318178e-01 1.497382112311520519e-01 6.822610516258885704e-01 3.723544906431549562e-01 6.748354605244073490e-01 9.556953730939019565e-01 3.570366427540072607e-02 1.488582167931019606e-01 8.201873038386761072e-01 5.725764457333235580e-01 9.558723543495847297e-01 6.023019207494477723e-01 9.318602682861812925e-01 5.587432146505998398e-01 6.175564233719349483e-01 3.383900734089473339e-02 4.783940757355877871e-01 3.700903891485807229e-02 2.545992179825765644e-01 9.442839894987954397e-01 9.990715042597831941e-01 9.684554061269778913e-02 8.642801087849149022e-01 3.896525900392466824e-02 9.422893001520343814e-01 6.528115157055371931e-01 3.785718778361664150e-01 5.788301921312932752e-01 5.134122139235557380e-01 6.953420151244020797e-01 8.714081529650066216e-01 6.283536931761174449e-01 6.484762292175972886e-01 3.035584597159990405e-02 2.304216668937931756e-01 3.274350301193491575e-01 4.208626559137118583e-01 9.285419389085072250e-01 9.158246367899914864e-01 8.905861097376727153e-01 6.899876270693898750e-01 3.108160718329875394e-01 4.232446810026506689e-01 9.161678598648301808e-01 5.877498022848193227e-01 9.805889916048031729e-01 2.186020216786931369e-01 6.906792362306738431e-01 7.092380350408262757e-01 4.166065227708731777e-01 2.902908545142481866e-01 2.826466991304962262e-01 6.694297808050221343e-01 6.115064810097348147e-02 2.889959832049621147e-01 3.175217313663057928e-01 5.304013279552427518e-01 3.868852158178387457e-01 7.731800555429464428e-01 9.616520114799342878e-02 6.485192002443984638e-01 6.940294467883275642e-01 7.757965125598182965e-01 6.308527208263394748e-01 1.218325106563800109e-01 5.803083145406092713e-01 6.792239022126776993e-01 9.622442718855173105e-02 8.860644109019621961e-01 7.140107838201399382e-01 6.629626662702321482e-01 7.839656690530871774e-02 7.510704997990005349e-01 4.359884786987565652e-01 7.293889669829656253e-01 5.267152733819204791e-01 3.027498356701734394e-01 6.782612590305958644e-02 9.573816188899546553e-01 5.287470758295265139e-02 7.362962718339295387e-01 5.429499930413680397e-01 9.175935155336865101e-01
1.132770335708934706e-01 1.799488919150227240e-02 4.745797643798129739e-01 1.426564237191692008e-01 5.250916810923544897e-02 9.920480922867433993e-01 8.735128562431232480e-01 6.903884325700617719e-01 4.414851355745379458e-01 8.967105391058436403e-01 4.508101831805657600e-01 6.379986235935177774e-01 2.461401204894009265e-01 1.658219097889436222e-01 3.683696079423148806e-02 4.791918897623870244e-03 8.132254324684615732e-01 3.338481144326389538e-01 9.812639022716873605e-01 4.820343577704352400e-01 1.518087096814533243e-01 4.690343503114392520e-01 5.820990563044482480e-01 5.250450905561129256e-01 2.122601848879995812e-01 8.154905845011573007e-02 3.529952786571031176e-01 3.676857883274695649e-01 9.583297009184422732e-01 5.161664393213594160e-02 1.665480525008955492e-01 8.744429640535223980e-01 2.589648059421085780e-01 4.136118873617107283e-01 3.335576012427284853e-01 2.621414012081827449e-01 9.702618357553174366e-01 5.275836973235144001e-01 5.082168744795517723e-01 5.039169618289618402e-01 4.357557957692426154e-01 6.343407424206910505e-01 2.547421877154988357e-01 5.605184299553322980e-02 9.349865987582895999e-01 7.570267873983227425e-01 6.089556343403501604e-01 9.433223293714421143e-01 8.327916668955445134e-01 6.710550277144833320e-01 2.056198991567541601e-01 9.880754715547599432e-01 8.869559484654707671e-01 8.415102049260065886e-01 2.674470011059455476e-01 9.310483822685879929e-01 5.413869855668734798e-01 4.821544340686745311e-01 5.208193950846734532e-01 3.088462372907946341e-01 8.979907428508558942e-01 3.379397610277568020e-01 7.132534814900747255e-01 8.839533822784522155e-01 1.889282672796316342e-01 5.365135153011737490e-01 4.866261425845793687e-01 6.047723945206550100e-01 2.971129205371733084e-01 6.467721741585621409e-01 1.008471025149563216e-01 1.822547344684753989e-01 9.633450681602261367e-01 8.193792177546275202e-01 6.527884300777467841e-01 5.346310689568390950e-01 1.497515748689663972e-01 9.250803408017936880e-01 3.602296453039197655e-01 1.758261382370401860e-01 9.642744419584223792e-01 7.835984856939459675e-01 8.223382932794509603e-01 9.122154504742940873e-01 8.290760857022380081e-01 3.587211331199184894e-01 3.912616159395798654e-02 7.612129495218165065e-01 5.079317389129012206e-02 1.278049363997562082e-01 9.193249188808116923e-01 5.354040586206415542e-01 4.982317676343828161e-03 8.223510535744856798e-01 7.547454988779904728e-01 3.240740799489699731e-01 3.125929540365328663e-01 7.440422253319067813e-02 6.529140402831307144e-01 5.823319033359863894e-03
6.393545703201254371e-01 6.451383340865199933e-01 2.764394819298205963e-01 1.082742638773247501e-01 4.141187803667448764e-01 3.504245029710334469e-01 3.423292644390683037e-01 6.978641688616006311e-01 5.297118618164740056e-01 3.813808817526009864e-01 6.594860635127043347e-01 8.696132469704875856e-02 4.064315989670154172e-01 9.063050479139186377e-01 1.589138022079163992e-01 3.559648889594020371e-01 2.702884965832234032e-01 2.149342670821307033e-01 8.163830494593129483e-01 8.601664991347889311e-01 6.036966719864449438e-01 4.717790490558674277e-01 1.065316188536484798e-01 5.151267056367984098e-01 5.881550271118984874e-01 9.590374179009222289e-01 1.947309318228122033e-01 2.239552381538930659e-01 1.245849687809837958e-01 8.590050738265486707e-01 3.718360468398118623e-01 1.678523200814541205e-02 4.631754806865817642e-02 5.624144222777697211e-01 7.496524129846506845e-01 5.807413030423062006e-01 8.889344355531851871e-01 9.658518461995710958e-01 7.536107258435218448e-01 9.968483004267972847e-01 9.488735467775686327e-01 3.365868253781909569e-01 3.946043601652673427e-01 6.276540165779429525e-01 6.438374996566933461e-01 3.754226079871306743e-01 8.857857167539114895e-01 4.525460241601424460e-01 6.236945424409432448e-01 9.019512629676840199e-02 4.158395172510250815e-01 1.667540583474268479e-01 7.934330690632019900e-01 8.106888932799869441e-01 8.592635648828080841e-01 2.014081036523363011e-01 7.634657659772612348e-01 5.103827044295157211e-01 3.542997412695561010e-01 2.604179908661213849e-01 8.130796122017076577e-01 9.760965746187714176e-01 4.722742463435306570e-01 4.019058952573635324e-01 6.140275199612670320e-01 9.796331756334045737e-01 3.899589134033704108e-01 2.230992348256992663e-01 9.078463874137417955e-01 8.515011566803309950e-02 6.425864874875375499e-01 3.671198528545265294e-01 2.696356646740905028e-02 2.657885862640242403e-01 3.509301665088551125e-01 1.459751908428567058e-01 4.921640917144267657e-01 5.104846199491577252e-01 3.104715961426914861e-01 1.519652683988881314e-01 1.864660044550157103e-01 8.697589130049717676e-01 7.997398343556402223e-01 4.942664318849361305e-01 2.992504930699002585e-02 8.215961907737671099e-01 8.926472481005741644e-01 1.939871084541645585e-01 8.005274894788505513e-01 9.919134968858178691e-02 9.321753784819778454e-01 1.580334784219733502e-01 4.747792398684237414e-01 4.803469707194663041e-01 9.676212881052361769e-01 6.324032627472071511e-01 5.297657587228142839e-01 1.589560204513507102e-04 8.296893570496191028e-01 8.571524063658139125e-01
2.401910656585847237e-01 8.544171514915600563e-01 3.185689676563598915e-01 8.761433561123230795e-01 2.404623308389116643e-01 5.063224595326495381e-01 2.954115201041200844e-01 3.869228531446479158e-01 2.476334223963627679e-02 8.547880241110827892e-02 4.060986619891696625e-01 1.750922636486240691e-03 6.751673082541961302e-01 3.043469595537184880e-02 5.125486300585441191e-01 3.727541492009097679e-01 2.478709951602846573e-01 5.439417265088484221e-01 8.145318615957216624e-01 3.893545300626040095e-01 1.922045467025818022e-01 8.561583944885334807e-01 8.060028800317442510e-02 3.972851900484076770e-01 2.336122860293547987e-01 1.415898074844177401e-01 3.498892804985591631e-01 4.041766364708370141e-01 4.796212008841707064e-01 6.144551220399167013e-01 9.512624903901103490e-01 6.404364380502137744e-01 9.461376966891434925e-01 6.754957466894075946e-01 4.808924901201844238e-01 7.959007355627875091e-01 4.933523312366638880e-02 4.424603394394940326e-01 1.007182968889078767e-01 7.319273916275201852e-01 2.662416521967325700e-02 9.183766894726475005e-01 6.433348594931841413e-01 7.447936973931705840e-01 2.546481329386477421e-01 5.884230227330355945e-02 7.947611621461663223e-01 4.670502130636190463e-01 8.269157723165547758e-01 5.585105626270976398e-01 6.959659497492982627e-01 9.907048792317130204e-01 3.087963316391006963e-01 8.614604632776048376e-01 9.421856772333569996e-01 9.327585497909574030e-03 4.899610433139811594e-02 1.620504472165557042e-01 2.183772820479464860e-01 6.880089040141179613e-02 8.550032122691042513e-02 7.154285833693644348e-01 6.168318889006639827e-01 6.239455910842692798e-01 6.504516563237368043e-01 1.748091361901492613e-01 7.257338713745452585e-01 7.123306523094059539e-01 9.375507865206027525e-01 1.717136509455318150e-01 5.385611596788839606e-01 5.458330034568099620e-01 4.281806270837495987e-02 5.410234384080014891e-01 5.003757286453222042e-01 1.640310082995133367e-01 7.638536735299573666e-01 9.359839427707079551e-01 7.020353278270051733e-01 8.039288127439592202e-03 9.099752655743309493e-02 8.367032454004497133e-01 9.215608173189409058e-01 4.498622181663591846e-02 4.917055977230587738e-01 8.131308003232469162e-01 8.625385220384018670e-01 5.656817768926669654e-02 5.374421864634815194e-01 8.180810845575628987e-01 1.144556953246145259e-02 1.678103654885583218e-01 5.596643556006585252e-01 6.337851487355203872e-01 8.556591791977079531e-01 5.602160826258748560e-01 4.267446866220492296e-03 5.878793425925389338e-01 3.691073571567902167e-01 7.796818344834119952e-01
8.167857097514392706e-01 1.181074253048430833e-02 9.822438968330737818e-02 6.668802605270556239e-01 5.660755618515980192e-01 5.982766587702442740e-01 3.966289942868697072e-01 8.451701078734286110e-01 6.221032856356107921e-01 7.277636058984990886e-01 8.636102057563191936e-01 2.446831599799285106e-01 9.944275567028640905e-01 3.445943667059518933e-01 6.821513628390890593e-01 2.933898283696219078e-01 3.894807167692276861e-01 7.552708062136538336e-01 2.151181845976763984e-01 6.930737336636954016e-01 7.213959700497524219e-01 2.045682062930180845e-01 3.207835384016355373e-01 1.909619549357266521e-02 1.992508620679228626e-01 5.726319174312164417e-01 4.984295969845879970e-01 9.258444015662470328e-02 1.269189047354312150e-01 5.699974662639575307e-01 8.900486981140589560e-01 5.389374368753957478e-01 5.314285773847353678e-01 5.774468671303002454e-01 1.791022290564122654e-01 6.713885107309075506e-01 8.364128621410823472e-01 4.348589508729450159e-02 8.019661398007609243e-01 4.679575721938008526e-01 7.197361464837093159e-02 1.694010033954781447e-01 4.721666163200979316e-01 7.362919234492694143e-01 1.030723484288833536e-01 1.557883348356332576e-01 4.864059665999777016e-01 9.234178489467167461e-01 6.321621538078125990e-01 4.662421130965977989e-01 4.697333783119768125e-01 6.111913451841731737e-01 5.349171058460137074e-01 8.966382264419895387e-01 6.683927601881145542e-01 2.977578890335714767e-01 6.475601218288853378e-01 8.794041185413863371e-01 2.385971578125385406e-01 6.087953310839844256e-01 5.092650179581393877e-01 3.713238224347414906e-02 3.728709331854704878e-01 5.210380181384932641e-02 3.223707185905066996e-02 8.241814225664710891e-01 3.068520096622884274e-02 5.896084354777741954e-02 1.885902941426399471e-01 5.287636000497495381e-01 5.236327019349289458e-01 9.699015126261322228e-01 5.965083858589069754e-01 4.746785001493364353e-01 9.851256515306439088e-01 1.351972491746997740e-01 5.478842393195105798e-01 6.094401684919281692e-01 4.828991360437822067e-01 6.595102515500981255e-01 5.787725067253389755e-01 7.786305274208505933e-01 7.610629638159823740e-01 1.295324538095377065e-02 4.989480141504264443e-01 9.223265902554577123e-01 3.435918610254623529e-01 7.818577542688900373e-01 1.517589590569735636e-01 3.478645654745702309e-01 4.153163215797961438e-01 6.000162652964513565e-02 2.247321053634409038e-01 9.545470693436101106e-01 6.772852280777019729e-02 9.946202678997844160e-01 8.287593655763670908e-01 5.596630397723649786e-01 9.074985789658285285e-01 7.223490301445675277e-01
8.931462769989139128e-01 8.060211331257467471e-01 5.319706598631241956e-01 4.150549877359894779e-01 4.039112662404862331e-01 4.962683942744022803e-01 3.370135568896054368e-01 3.676302937936088977e-01 4.396632012275392132e-02 4.261071137474069515e-01 7.404602231531431933e-02 3.723936164243663027e-01 9.792885091655803009e-01 4.313083791892282637e-01 8.116452390590964683e-01 2.464457045190433515e-01 6.489811457292351538e-01 5.793165854754080968e-01 8.761842059597383381e-01 9.055249907668680986e-01 4.109315723042863411e-01 8.012220132958702834e-02 3.919932470095766064e-02 9.588188462682428748e-01 2.159714397319199009e-01 9.135839319652305779e-02 7.712274157314125134e-03 7.175145288809972044e-01 5.388801685150013121e-01 8.699146253480896096e-01 5.548211518301529033e-01 4.913356405411851702e-01 4.798983968468594208e-01 2.112288062550163881e-01 2.780739597735429891e-01 9.662950191489469987e-01 1.447056176219612134e-01 5.009930803396533960e-02 6.874113898149718516e-01 1.024260122962868946e-01 7.634498428352589627e-01 2.302792124695903775e-01 6.378790063033290547e-01 7.482732253035062620e-01 9.660310749893818993e-03 7.858247659318445821e-01 7.718434583972270113e-01 3.459132659607452309e-01 8.432315984590713631e-01 7.043173529082086270e-01 2.941129166819644869e-01 2.106501510733121973e-01 2.613684939462479484e-01 2.661572225394179814e-01 4.318109244837291527e-01 8.364467419200743992e-01 6.902696976839406418e-01 7.721789739971034461e-01 3.918812898985430948e-01 3.018658150663526829e-01 8.841734740550144522e-02 5.989555260404250125e-01 2.924186695315350581e-01 4.246383316293386168e-01 8.603985667852870334e-01 8.742226317218705356e-01 7.325643593856153712e-01 5.787725155842980973e-01 9.853453091344752668e-01 1.563127213346077182e-01 6.258116653570094945e-01 6.757714521572366628e-01 4.422075688697906237e-01 9.482816985653425013e-01 3.660353345288231974e-01 8.700396727517020201e-01 5.018960803939158666e-01 1.937474627085662426e-01 3.576463702477022943e-01 4.173434901592135704e-01 5.464692664556942692e-01 5.394615995074372172e-01 2.220786347045401454e-01 6.253445247397565465e-01 4.124505958699558050e-01 2.594549418423418574e-01 2.185381859898188894e-01 7.490794542776317844e-01 3.099482474389311237e-01 3.574469785357148321e-02 8.378422921254566891e-01 1.423127698704407251e-02 4.096219141285939447e-01 3.088857481342832667e-02 4.355628179715745896e-01 2.291498152838739033e-01 2.645817712881158856e-01 4.653045020207191573e-01 9.674781115899446782e-01 1.699818927662168910e-01
8.146949990935502539e-01 4.433285993882426501e-01 8.974275404150684476e-01 3.948572998966624059e-01 1.511066860659505684e-01 6.586392644138554520e-01 1.677320396253624279e-01 1.610909884370277378e-01 1.428882573662456634e-01 5.643980016328412619e-01 5.365233352381942877e-01 3.482743067719827890e-01 9.896786785413976828e-01 7.210764456488119034e-01 9.780878607952088188e-01 3.723313032111080778e-01 8.677563102614458401e-01 5.229261684126361720e-01 6.435221117771736665e-01 6.870599772970209518e-02 1.822959220372242228e-01 7.709286620374539156e-01 7.732757180471673264e-01 9.050926690910725547e-01 9.970500760154564768e-01 9.627060844115808980e-02 7.718243867707289541e-01 6.533971933843070179e-01 7.256129233864377914e-01 6.646026228658228341e-01 8.413145567057169760e-01 5.994616932979532908e-01 4.115057616337669533e-01 2.481288014744744697e-01 4.385420492409124460e-01 4.491633372362483501e-01 3.464354474641653248e-01 3.417077982766913991e-04 1.441741652102973559e-01 8.796389357278634469e-01 2.698929633913931259e-01 5.689618534146382300e-01 9.646875351117715214e-01 5.521746917772873964e-02 6.382468866639688931e-01 3.016724163712700690e-01 8.440849294176783202e-01 5.173048688320227573e-01 9.622537194319950027e-01 4.786076383069172158e-01 6.792382417212419199e-01 2.956895943239739033e-01 3.136709664673693609e-01 6.790314613236189123e-01 8.382830034698073307e-01 7.650685600021434052e-01 8.967987888517424677e-01 1.540957041301924679e-01 1.098489739174723923e-02 6.963621582108264763e-01 8.812173067369299950e-02 1.885277730634481452e-01 2.563199512012203085e-01 3.028296390211835387e-01 9.416425101319347846e-01 1.790110444065459161e-01 2.985655959722067765e-01 5.908756792638382160e-01 1.150962804702964082e-01 3.496410147309961802e-01 5.733884689329267204e-01 1.043019194972624186e-01 6.065007704767131358e-01 8.047849639707529423e-01 5.163216182914162067e-01 9.288526512366337418e-01 6.431756878937898714e-01 7.617490897143444073e-01 7.359628853743843679e-01 2.556188639068825985e-01 8.027808681346810804e-01 2.761096416109910523e-01 1.730413731522665310e-01 6.774368129048918830e-01 9.277160570911208159e-01 6.932590235414485269e-01 6.197895345961613733e-01 1.135835960958174740e-01 4.202488738246724642e-01 8.525249537944112888e-02 8.424484270720979939e-01 4.082387827623662480e-01 9.431104839808156504e-01 4.997067563624673081e-01 7.821977859885492768e-01 3.557569274610198340e-01 1.302868199152790174e-01 6.425666280049502355e-02 8.039230674423414325e-01 5.713464177237673747e-01
3.766024564274614850e-01 3.407500894078298037e-01 2.931168466946608708e-01 3.799208944639009822e-01 8.570954031590264366e-01 5.950531201180890850e-01 8.726821190857606547e-01 7.280268041527679923e-01 2.864761174153579448e-01 7.469455107326982146e-01 7.013342285573554991e-01 1.396506076284669273e-01 6.689338803603903649e-01 3.815614570236027792e-01 2.396311409213772725e-01 4.460690142046379592e-01 8.691712670428253240e-01 6.515397790051182803e-01 5.672657103038512005e-01 6.242402226983410074e-01 7.434795103794133997e-02 7.452304545746466502e-01 9.863773713193393355e-01 7.381003062957723904e-01 3.008525810126960742e-01 5.052852134023122499e-02 9.247627618282894257e-01 2.332502503791872295e-01 1.074707331469197946e-01 7.349015929638829103e-01 4.635467851727882449e-01 8.091982186801114363e-01 8.219791941664430501e-01 3.004266141886734465e-01 7.561749367201409111e-02 8.730165799408298177e-01 2.781456083412704450e-01 5.037399950097042334e-01 7.972458523992155266e-01 2.109677376488291456e-01 9.001668336936220483e-01 3.700531381138733034e-01 4.694516030143437435e-01 3.802362463553229377e-01 6.662351323895590038e-01 9.287083794024698635e-01 3.551343144075299607e-01 6.862114181682440472e-01 1.137652974345682022e-01 3.181234738286929931e-01 4.084377345968371875e-01 9.589236574081726472e-01 3.193428167023442121e-01 8.346431431946477186e-01 6.384013003004302966e-01 1.761894822060618981e-01 2.477120098972229734e-01 6.212350520523136632e-01 1.302202990621399437e-01 1.601922300156038981e-01 6.560223769237696345e-01 3.650582670710069699e-01 9.819905491967364508e-01 4.289476657204324139e-01 7.379779963498954709e-01 8.725142371475653746e-01 3.266322758005801852e-02 5.664780179830984919e-01 5.029427680440209381e-01 4.988328245287442231e-01 9.661995207159101984e-02 2.862503427055761440e-01 5.127239096049849287e-01 5.370046332917001175e-01 5.221041324444647413e-01 6.943420555981740794e-01 8.199408121027397245e-01 7.428372763458014338e-01 3.821787968919285738e-01 2.465178825548703934e-01 2.053823885952609229e-01 2.316090775448134131e-01 9.400404954642228583e-01 7.245007065266683144e-01 8.985034610933858579e-01 6.924104540494288029e-01 1.796596705885218359e-01 2.513192889628986793e-01 5.414824575002933349e-01 6.025983209920040551e-01 4.610984903985965166e-01 4.126747646512063383e-01 8.980392179892654481e-01 2.663798375567572041e-01 9.762909692295613784e-01 1.207624170444464573e-01 6.651693524627078080e-01 4.236539789479344398e-01 2.836736962662692596e-01 1.338856125292006150e-01
5.672271046567933794e-02 6.678166844834509952e-01 2.265721926551672594e-01 3.096009872162608367e-02 5.632408468667227108e-02 4.626976890322227476e-01 6.597270277300451014e-01 4.996720651805285351e-01 5.924061757371072989e-01 5.703508953354439193e-01 5.344126150915451401e-02 1.815528077880855795e-01 8.846655462516532786e-01 4.089455767763972016e-01 4.707690773840759180e-01 6.519830621558162509e-01 3.930493911582573219e-01 1.090491379762967838e-01 1.136039469196703511e-02 8.941932078716411381e-01 1.600397744336589101e-01 9.796552768626620722e-02 7.905472774546133952e-01 7.550073845029379171e-01 7.085254786851192810e-01 6.446545859958262570e-01 2.944618285609773567e-01 8.422227090983543940e-01 5.716787776266896159e-01 4.495521708225030943e-01 2.027031547930924216e-01 9.140257195274315016e-02 1.903443113404179599e-01 3.730609684352673705e-01 1.660051652248101250e-01 8.655985501452760911e-01 1.004866517741289655e-01 4.666991103930642204e-01 9.205637808942851441e-01 2.937859862766720731e-01 8.333333103529454444e-01 3.644685149221092990e-01 3.756138697667437132e-01 4.776462105894813126e-01 4.877158443505558161e-01 7.043493202617593374e-01 9.869668810995090302e-01 9.713111549946200629e-01 5.070242629270845791e-01 9.194305693712988559e-01 3.248863700615887140e-01 1.417799419047981457e-01 2.980430335808189612e-01 3.963674944186826865e-01 9.390194148896238158e-01 6.709681646460744497e-01 9.608721440247741663e-01 7.383952391529751136e-01 8.990223864571200707e-01 1.032246144918149700e-01 9.887115697865529462e-01 2.104819646629635388e-01 2.209592304167234955e-01 6.940546036774161154e-01 7.340909077557280504e-01 1.932134907161542348e-01 4.861379406857776475e-01 2.540442760332430883e-01 3.753048458641834451e-01 5.685265676402043722e-01 4.833210224334283378e-01 6.638898869176825812e-01 7.396667338599585140e-01 5.691180564934353869e-01 2.256985469260701649e-01 3.362601566767007277e-01 5.368559501341454432e-01 2.354475191532854339e-01 2.944538599674775270e-01 6.337940413571389042e-01 6.166115797826262623e-01 5.795283018897169347e-01 1.622397002393204390e-01 6.065633253228807087e-01 8.157471079243894252e-02 5.159986662604058028e-01 5.824562892455010799e-01 2.155704373430630261e-01 2.050561653693970809e-01 1.389642694744297469e-02 4.838218580130951851e-01 1.246176670387946217e-01 1.141318014669617797e-01 9.551901079100474368e-01 2.047979895496628844e-01 1.083966421597833962e-01 6.059665296702072546e-01 6.425958677954082265e-01 1.956277769895449214e-01 1.476226605283004201e-01
